id_subsistema;nom_subsistema;id_estado;nom_estado;nom_usina;id_ons;ceg;din_instante;val_geracao;val_geracaolimitada;val_disponibilidade;val_geracaoreferencia;val_geracaoreferenciafinal;cod_razaorestricao;cod_origemrestricao;dsc_restricao
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 04:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 04:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 05:00:00;0.0;;162.775;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 05:30:00;3.336;;163.511;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 06:00:00;39.868;;163.701;38.563;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 06:30:00;93.842;;163.701;96.924;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 07:00:00;123.556;;163.701;120.992;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 07:30:00;60.311;61.155;163.701;61.574;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 08:00:00;40.37;49.0;163.701;45.6;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 08:30:00;20.332;49.0;163.701;20.711;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 09:00:00;37.681;49.0;163.701;37.678;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 09:30:00;48.564;49.0;163.701;56.99;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 10:00:00;48.734;49.0;163.701;96.626;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 10:30:00;59.001;60.367;163.701;121.864;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 11:00:00;81.589;82.0;163.701;130.788;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 11:30:00;90.694;91.533;163.701;138.704;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 12:00:00;87.93;94.667;163.701;86.124;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 12:30:00;92.74;95.133;163.701;106.847;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 13:00:00;112.16;113.333;163.701;125.763;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 13:30:00;145.752;147.067;163.701;147.227;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 14:00:00;154.612;157.115;163.701;149.787;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 14:30:00;160.14;;163.701;149.784;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 15:00:00;159.981;;163.701;148.306;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 15:30:00;147.745;;163.701;139.737;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 16:00:00;115.441;;163.701;120.192;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 16:30:00;67.73;;163.701;76.706;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 17:00:00;27.008;;163.701;32.014;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 17:30:00;1.015;;163.701;1.412;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 18:00:00;0.0;;162.612;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 18:30:00;0.0;;161.988;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 19:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 19:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 20:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 20:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 21:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 21:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 22:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 22:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 23:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-02 23:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 00:00:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 00:30:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 01:00:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 01:30:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 02:00:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 02:30:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 03:00:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 03:30:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 04:00:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 04:30:00;0.0;;161.607;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 05:00:00;0.0;;162.797;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 05:30:00;7.707;;163.511;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 06:00:00;47.069;;163.686;45.209;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 06:30:00;70.378;;163.701;68.764;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 07:00:00;26.405;;163.701;24.959;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 07:30:00;15.284;;163.701;16.338;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 08:00:00;63.453;;163.701;64.509;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 08:30:00;38.251;42.371;163.701;76.041;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 09:00:00;46.865;55.0;163.701;65.909;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 09:30:00;54.858;55.0;163.701;129.728;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 10:00:00;50.748;50.667;163.701;124.871;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 10:30:00;49.701;50.0;163.701;121.355;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 11:00:00;47.957;48.133;163.701;138.013;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 11:30:00;45.817;46.0;163.701;144.158;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 12:00:00;45.835;46.0;163.701;148.519;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 12:30:00;46.556;47.8;163.701;147.596;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 13:00:00;63.736;64.0;163.701;118.744;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 13:30:00;82.121;87.8;163.701;122.716;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 14:00:00;109.197;154.0;163.701;106.292;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 14:30:00;140.205;143.612;163.701;139.425;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 15:00:00;133.978;;163.701;131.036;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 15:30:00;95.743;;163.701;89.435;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 16:00:00;116.546;;163.701;118.613;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 16:30:00;70.461;;163.701;77.635;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 17:00:00;15.818;;163.701;19.401;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 17:30:00;1.51;;163.701;0.731;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 18:00:00;0.0;;162.481;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 18:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 19:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 19:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 20:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 20:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 21:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 21:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 22:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 22:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 23:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-03 23:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 00:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 00:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 01:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 01:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 02:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 02:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 03:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 03:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 04:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 04:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 05:00:00;0.0;;162.735;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 05:30:00;5.106;;163.701;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 06:00:00;13.403;;163.701;12.985;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 06:30:00;38.912;;163.701;40.004;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 07:00:00;99.28;;163.701;96.339;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 07:30:00;160.578;160.321;163.701;150.815;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 08:00:00;160.268;161.0;163.701;153.698;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 08:30:00;160.723;161.0;163.701;155.342;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 09:00:00;160.65;161.0;163.701;154.404;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 09:30:00;160.422;161.0;163.701;156.135;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 10:00:00;160.744;161.0;163.701;156.395;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 10:30:00;161.131;161.0;163.701;156.899;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 11:00:00;160.988;161.0;163.701;155.674;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 11:30:00;160.659;161.0;163.701;153.639;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 12:00:00;160.857;161.0;163.701;155.087;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 12:30:00;159.096;161.0;163.701;149.914;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 13:00:00;158.74;161.0;163.701;153.678;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 13:30:00;160.033;161.0;163.701;155.539;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 14:00:00;159.197;161.0;163.701;155.364;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 14:30:00;160.758;161.433;163.701;156.357;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 15:00:00;161.343;162.0;163.701;153.549;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 15:30:00;148.838;149.501;163.701;141.897;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 16:00:00;128.465;;163.701;133.411;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 16:30:00;76.42;;163.701;87.191;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 17:00:00;31.843;;163.701;40.123;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 17:30:00;3.367;;163.701;2.703;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 18:00:00;0.0;;162.581;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 18:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 19:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 19:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 20:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 20:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 21:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 21:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 22:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 22:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 23:00:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ABAIARA 230 KV;CJU_CEAB2;-;2026-01-04 23:30:00;0.0;;161.798;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 00:00:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 00:30:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 01:00:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 01:30:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 02:00:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 02:30:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 03:00:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 03:30:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 04:00:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 04:30:00;0.0;;30.933;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 05:00:00;0.008;;156.639;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 05:30:00;14.56;;278.397;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 06:00:00;82.769;;278.397;0.0;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 06:30:00;167.841;;278.397;160.872;;;;
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 07:00:00;147.376;134.986;278.397;140.482;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 07:30:00;119.471;127.733;278.397;138.361;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 08:00:00;132.552;139.0;278.397;148.72;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 08:30:00;125.686;125.833;278.397;167.623;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 09:00:00;106.604;105.733;278.397;204.967;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 09:30:00;105.358;105.0;278.397;229.503;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 10:00:00;98.643;98.4;278.397;190.993;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 10:30:00;94.13;94.1;278.397;216.648;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 11:00:00;97.634;97.3;278.397;164.947;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 11:30:00;100.873;100.7;278.397;152.258;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 12:00:00;103.922;103.933;278.397;135.995;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 12:30:00;110.677;110.333;278.397;192.997;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 13:00:00;110.781;132.233;278.397;146.734;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 13:30:00;67.16;141.5;278.397;73.172;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 14:00:00;97.625;151.333;278.397;113.229;;ENE;SIS;Controle de frequência do SIN.
NE;NORDESTE;CE;CEARA;CONJ. ALEX;CJU_CEUFAL;-;2026-01-01 14:30:00;118.248;168.467;278.397;142.491;;ENE;SIS;Controle de frequência do SIN.
